N,P,entropy,r,rsquared,cycles,heap sort time,heap sort freq,insertion sort time,insertion sort freq,merge sort time,merge sort freq,selection sort time,selection sort freq,smooth sort time,smooth sort freq,tim sort time,tim sort freq
100, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.00, 939, 0.00, 99, 0.10, 1618, 0.10, 5049, 0.00, 859, 0.20, 720
100, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.20, 934, 0.00, 99, 0.10, 1618, 0.10, 5049, 0.00, 853, 0.00, 720
100, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.00, 941, 0.10, 99, 0.10, 1618, 0.20, 5049, 0.10, 837, 0.00, 720
100, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.10, 935, 0.00, 99, 0.10, 1618, 0.20, 5049, 0.00, 837, 0.10, 720
100, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.20, 934, 0.00, 99, 0.10, 1618, 0.00, 5049, 0.10, 847, 0.10, 720
100, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.20, 931, 0.00, 99, 0.00, 1618, 0.00, 5049, 0.00, 857, 0.10, 720
100, 0.100000, 1.843579, 0.883012, 0.779711, 10, 0.20, 929, 0.10, 524, 0.00, 1618, 0.10, 5049, 0.20, 1011, 0.00, 816
100, 0.100000, 1.121811, 0.772841, 0.597284, 10, 0.00, 925, 0.00, 653, 0.00, 1618, 0.00, 5049, 0.30, 982, 0.00, 776
100, 0.100000, 1.121811, 0.951743, 0.905815, 10, 0.10, 929, 0.00, 334, 0.10, 1618, 0.10, 5049, 0.10, 914, 0.10, 782
100, 0.100000, 1.754093, 0.923432, 0.852727, 10, 0.00, 927, 0.00, 506, 0.20, 1618, 0.00, 5049, 0.00, 1000, 0.30, 843
100, 0.100000, 1.191125, 0.878500, 0.771762, 10, 0.00, 935, 0.00, 457, 0.10, 1618, 0.10, 5049, 0.10, 938, 0.20, 781
100, 0.100000, 1.670011, 0.867267, 0.752152, 10, 0.10, 931, 0.10, 594, 0.10, 1618, 0.10, 5049, 0.00, 996, 0.00, 796
100, 0.100000, 1.771354, 0.904206, 0.817589, 10, 0.30, 929, 0.00, 527, 0.20, 1618, 0.00, 5049, 0.10, 978, 0.00, 839
100, 0.100000, 1.574849, 0.842736, 0.710204, 10, 0.20, 918, 0.00, 626, 0.10, 1618, 0.10, 5049, 0.00, 982, 0.10, 799
100, 0.100000, 1.947415, 0.784638, 0.615658, 10, 0.00, 932, 0.00, 762, 0.20, 1618, 0.00, 5049, 0.00, 1056, 0.00, 846
100, 0.100000, 2.318251, 0.804104, 0.646584, 10, 0.20, 935, 0.00, 796, 0.00, 1618, 0.00, 5049, 0.00, 1087, 0.20, 912
100, 0.250000, 2.471139, 0.714875, 0.511047, 10, 0.10, 930, 0.10, 948, 0.10, 1618, 0.10, 5049, 0.00, 1087, 0.20, 878
100, 0.250000, 2.950998, 0.629715, 0.396541, 10, 0.10, 923, 0.20, 1206, 0.10, 1618, 0.00, 5049, 0.00, 1175, 0.00, 927
100, 0.250000, 3.280322, 0.709403, 0.503253, 10, 0.20, 911, 0.00, 1137, 0.00, 1618, 0.30, 5049, 0.10, 1151, 0.10, 968
100, 0.250000, 2.561543, 0.593627, 0.352393, 10, 0.00, 912, 0.00, 1206, 0.60, 1618, 0.30, 5049, 0.00, 1058, 0.00, 875
100, 0.250000, 2.902579, 0.823318, 0.677853, 10, 0.20, 926, 0.00, 807, 0.20, 1618, 0.00, 5049, 0.00, 1060, 0.10, 934
100, 0.250000, 2.735581, 0.745131, 0.555219, 10, 0.10, 918, 0.10, 943, 0.10, 1618, 0.20, 5049, 0.20, 1117, 0.10, 935
100, 0.250000, 3.024841, 0.689949, 0.476030, 10, 0.00, 920, 0.00, 1060, 0.20, 1618, 0.50, 5049, 0.10, 1135, 0.00, 904
100, 0.250000, 2.680129, 0.856142, 0.732978, 10, 0.10, 927, 0.00, 767, 0.00, 1618, 0.00, 5049, 0.50, 1116, 0.10, 929
100, 0.250000, 2.970942, 0.635260, 0.403555, 10, 0.00, 913, 0.00, 1263, 0.00, 1618, 0.10, 5049, 0.30, 1147, 0.50, 937
100, 0.250000, 3.200857, 0.572121, 0.327323, 10, 0.10, 917, 0.20, 1366, 0.00, 1618, 0.20, 5049, 0.20, 1150, 0.10, 922
100, 0.500000, 3.963806, 0.298470, 0.089084, 10, 0.00, 902, 0.00, 1967, 0.10, 1618, 0.00, 5049, 0.20, 1311, 0.10, 1040
100, 0.500000, 3.767760, 0.474131, 0.224801, 10, 0.30, 912, 0.20, 1605, 0.00, 1618, 0.00, 5049, 0.00, 1271, 0.10, 1038
100, 0.500000, 3.944710, 0.375662, 0.141122, 10, 0.10, 909, 0.20, 1841, 0.10, 1618, 0.00, 5049, 0.10, 1319, 0.30, 1037
100, 0.500000, 3.791705, 0.370705, 0.137422, 10, 0.10, 896, 0.20, 1842, 0.00, 1618, 0.00, 5049, 0.00, 1280, 0.30, 1018
100, 0.500000, 3.805348, 0.548395, 0.300737, 10, 0.40, 913, 0.00, 1503, 0.10, 1618, 0.20, 5049, 0.10, 1217, 0.10, 962
100, 0.500000, 3.946724, 0.528125, 0.278916, 10, 0.30, 904, 0.10, 1593, 0.10, 1618, 0.00, 5049, 0.40, 1297, 0.00, 998
100, 0.500000, 4.022656, 0.247681, 0.061346, 10, 0.10, 902, 0.20, 2071, 0.20, 1618, 0.40, 5049, 0.10, 1294, 0.10, 1045
100, 0.500000, 3.812364, 0.221110, 0.048890, 10, 0.30, 888, 0.30, 2077, 0.00, 1618, 0.00, 5049, 0.10, 1354, 0.40, 1008
100, 0.500000, 3.755862, 0.533537, 0.284662, 10, 0.10, 911, 0.10, 1536, 0.30, 1618, 0.20, 5049, 0.00, 1253, 0.00, 1024
100, 0.500000, 3.936951, 0.385527, 0.148631, 10, 0.00, 902, 0.20, 1859, 0.30, 1618, 0.20, 5049, 0.10, 1345, 0.00, 1016
100, 0.750000, 4.064244, 0.115944, 0.013443, 10, 0.10, 894, 0.60, 2324, 0.00, 1618, 0.00, 5049, 0.10, 1365, 0.30, 1050
100, 0.750000, 4.097203, 0.179190, 0.032109, 10, 0.20, 893, 0.30, 2217, 0.10, 1618, 0.00, 5049, 0.20, 1336, 0.30, 1006
100, 0.750000, 3.973308, 0.196388, 0.038568, 10, 0.00, 894, 0.30, 2200, 0.20, 1618, 0.10, 5049, 0.20, 1385, 0.10, 1057
100, 0.750000, 4.016731, 0.208329, 0.043401, 10, 0.20, 895, 0.10, 2184, 0.10, 1618, 0.20, 5049, 0.20, 1366, 0.00, 1112
100, 0.750000, 3.989697, 0.105839, 0.011202, 10, 0.30, 891, 0.20, 2343, 0.00, 1618, 0.20, 5049, 0.10, 1362, 0.20, 1117
100, 0.750000, 4.019258, 0.219946, 0.048376, 10, 0.10, 893, 0.20, 2162, 0.00, 1618, 0.20, 5049, 0.20, 1364, 0.10, 1051
100, 0.750000, 3.999470, 0.229091, 0.052483, 10, 0.20, 895, 0.10, 2159, 0.00, 1618, 0.20, 5049, 0.30, 1394, 0.00, 1023
100, 0.750000, 3.981067, 0.298218, 0.088934, 10, 0.00, 895, 0.10, 1998, 0.00, 1618, 0.40, 5049, 0.30, 1322, 0.00, 1074
100, 0.750000, 3.989005, 0.221542, 0.049081, 10, 0.10, 897, 0.10, 2182, 0.00, 1618, 0.30, 5049, 0.10, 1399, 0.10, 1065
100, 0.750000, 3.991532, 0.146871, 0.021571, 10, 0.10, 892, 0.30, 2293, 0.20, 1618, 0.30, 5049, 0.00, 1370, 0.00, 1081
100, 0.800000, 4.034955, 0.187567, 0.035181, 10, 0.10, 893, 0.10, 2245, 0.20, 1618, 0.30, 5049, 0.10, 1381, 0.10, 1115
100, 0.800000, 4.036518, 0.201188, 0.040477, 10, 0.20, 888, 0.10, 2205, 0.00, 1618, 0.20, 5049, 0.20, 1383, 0.10, 1093
100, 0.800000, 3.904845, 0.188455, 0.035515, 10, 0.10, 893, 0.30, 2173, 0.20, 1618, 0.10, 5049, 0.10, 1364, 0.20, 1070
100, 0.800000, 3.898760, 0.183126, 0.033535, 10, 0.10, 895, 0.30, 2196, 0.20, 1618, 0.10, 5049, 0.20, 1362, 0.10, 1112
100, 0.800000, 3.941201, 0.036028, 0.001298, 10, 0.20, 885, 0.20, 2478, 0.20, 1618, 0.20, 5049, 0.20, 1385, 0.00, 1081
100, 0.800000, 4.038353, 0.193555, 0.037464, 10, 0.00, 895, 0.10, 2205, 0.10, 1618, 0.10, 5049, 0.20, 1348, 0.10, 1043
100, 0.800000, 3.910078, 0.193027, 0.037260, 10, 0.20, 884, 0.20, 2225, 0.00, 1618, 0.20, 5049, 0.00, 1376, 0.10, 1105
100, 0.800000, 4.010627, 0.237504, 0.056408, 10, 0.10, 907, 0.30, 2154, 0.10, 1618, 0.10, 5049, 0.10, 1398, 0.00, 1052
100, 0.800000, 3.992403, 0.053477, 0.002860, 10, 0.00, 890, 0.00, 2452, 0.00, 1618, 0.30, 5049, 0.10, 1391, 0.00, 1114
100, 0.800000, 4.046983, -0.005365, 0.000029, 10, 0.10, 895, 0.20, 2551, 0.20, 1618, 0.10, 5049, 0.10, 1377, 0.20, 1058
100, 1.000000, 4.031286, 0.037804, 0.001429, 10, 0.10, 873, 0.20, 2500, 0.10, 1618, 0.20, 5049, 0.10, 1430, 0.20, 1022
100, 1.000000, 4.057448, 0.109007, 0.011883, 10, 0.30, 876, 0.20, 2376, 0.00, 1618, 0.30, 5049, 0.20, 1422, 0.10, 1103
100, 1.000000, 4.102435, -0.028251, 0.000798, 10, 0.10, 886, 0.20, 2596, 0.00, 1618, 0.20, 5049, 0.10, 1425, 0.20, 1089
100, 1.000000, 4.037661, -0.001380, 0.000002, 10, 0.20, 891, 0.20, 2555, 0.10, 1618, 0.10, 5049, 0.10, 1437, 0.10, 1080
100, 1.000000, 3.979232, -0.033723, 0.001137, 10, 0.10, 887, 0.10, 2621, 0.20, 1618, 0.10, 5049, 0.30, 1451, 0.20, 1111
100, 1.000000, 3.986299, 0.195296, 0.038140, 10, 0.30, 888, 0.20, 2204, 0.20, 1618, 0.00, 5049, 0.20, 1404, 0.10, 1039
100, 1.000000, 3.936080, 0.046709, 0.002182, 10, 0.20, 888, 0.30, 2472, 0.10, 1618, 0.30, 5049, 0.20, 1434, 0.10, 1057
100, 1.000000, 3.981067, 0.166997, 0.027888, 10, 0.20, 896, 0.20, 2269, 0.00, 1618, 0.20, 5049, 0.10, 1377, 0.20, 1070
100, 1.000000, 3.985607, -0.028743, 0.000826, 10, 0.30, 882, 0.10, 2606, 0.10, 1618, 0.10, 5049, 0.20, 1424, 0.00, 1073
100, 1.000000, 4.033120, 0.023006, 0.000529, 10, 0.10, 883, 0.30, 2515, 0.10, 1618, 0.30, 5049, 0.20, 1421, 0.10, 1078
250, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.20, 2664, 0.00, 249, 0.30, 4518, 0.50, 31374, 0.10, 2225, 0.20, 2288
250, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.70, 2663, 0.00, 249, 0.30, 4518, 0.50, 31374, 0.40, 2219, 0.00, 2288
250, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.30, 2670, 0.00, 249, 0.20, 4518, 0.70, 31374, 0.40, 2203, 0.30, 2288
250, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.40, 2666, 0.10, 249, 0.40, 4518, 0.50, 31374, 0.30, 2199, 0.00, 2288
250, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.20, 2666, 0.00, 249, 0.20, 4518, 0.50, 31374, 0.10, 2211, 0.20, 2288
250, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.30, 2659, 0.10, 249, 0.30, 4518, 0.70, 31374, 0.10, 2209, 0.20, 2288
250, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.20, 2662, 0.00, 249, 0.20, 4518, 0.30, 31374, 0.40, 2193, 0.00, 2288
250, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.40, 2672, 0.00, 249, 0.20, 4518, 0.70, 31374, 0.10, 2205, 0.10, 2288
250, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.50, 2664, 0.10, 249, 0.00, 4518, 0.30, 31374, 0.30, 2229, 0.00, 2288
250, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.30, 2664, 0.00, 249, 0.20, 4518, 0.60, 31374, 0.10, 2181, 0.30, 2288
250, 0.100000, 1.706436, 0.891499, 0.794771, 10, 0.50, 2653, 0.10, 2756, 0.30, 4518, 0.70, 31374, 0.40, 2679, 0.00, 2551
250, 0.100000, 1.956560, 0.828447, 0.686324, 10, 0.50, 2647, 0.40, 3815, 0.50, 4518, 0.40, 31374, 0.50, 2846, 0.10, 2640
250, 0.100000, 1.043246, 0.927593, 0.860429, 10, 0.50, 2658, 0.00, 1842, 0.50, 4518, 0.60, 31374, 0.10, 2654, 0.20, 2477
250, 0.100000, 2.295714, 0.888685, 0.789761, 10, 0.50, 2649, 0.10, 3068, 0.20, 4518, 0.70, 31374, 0.10, 2758, 0.20, 2649
250, 0.100000, 1.440107, 0.872932, 0.762010, 10, 0.50, 2640, 0.20, 2761, 0.50, 4518, 0.60, 31374, 0.30, 2688, 0.20, 2510
250, 0.100000, 2.280999, 0.778830, 0.606576, 10, 0.40, 2641, 0.30, 4338, 0.40, 4518, 0.70, 31374, 0.50, 2873, 0.30, 2665
250, 0.100000, 1.750486, 0.893542, 0.798417, 10, 0.40, 2653, 0.00, 2616, 0.20, 4518, 0.40, 31374, 0.50, 2763, 0.20, 2476
250, 0.100000, 1.027292, 0.951536, 0.905421, 10, 0.60, 2660, 0.00, 1474, 0.60, 4518, 0.20, 31374, 0.30, 2467, 0.20, 2427
250, 0.100000, 2.054261, 0.894570, 0.800255, 10, 0.30, 2657, 0.10, 2945, 0.20, 4518, 0.50, 31374, 0.40, 2668, 0.10, 2635
250, 0.100000, 1.695623, 0.850185, 0.722815, 10, 0.20, 2641, 0.20, 3158, 0.10, 4518, 0.40, 31374, 0.30, 2664, 0.10, 2539
250, 0.250000, 3.494836, 0.604029, 0.364851, 10, 0.40, 2622, 0.70, 7404, 0.10, 4518, 0.80, 31374, 0.30, 3311, 0.20, 2832
250, 0.250000, 3.032883, 0.744774, 0.554689, 10, 0.10, 2632, 0.70, 5153, 0.10, 4518, 0.20, 31374, 0.50, 3095, 0.00, 2764
250, 0.250000, 3.578320, 0.702471, 0.493465, 10, 0.10, 2621, 0.20, 6212, 0.30, 4518, 0.40, 31374, 0.30, 3299, 0.10, 2869
250, 0.250000, 3.498677, 0.702534, 0.493554, 10, 0.30, 2621, 0.30, 6370, 0.30, 4518, 0.60, 31374, 0.30, 3266, 0.40, 2923
250, 0.250000, 3.355660, 0.715531, 0.511984, 10, 0.20, 2623, 0.60, 6179, 0.50, 4518, 0.50, 31374, 0.30, 3179, 0.40, 2822
250, 0.250000, 3.451613, 0.671647, 0.451110, 10, 0.40, 2623, 0.60, 6574, 0.50, 4518, 0.70, 31374, 0.40, 3251, 0.30, 2804
250, 0.250000, 3.467110, 0.807002, 0.651252, 10, 0.40, 2620, 0.40, 5219, 0.40, 4518, 0.70, 31374, 0.30, 3274, 0.40, 2820
250, 0.250000, 3.072433, 0.704830, 0.496785, 10, 0.20, 2619, 0.50, 6135, 0.20, 4518, 0.40, 31374, 0.30, 3222, 0.10, 2774
250, 0.250000, 3.726022, 0.600642, 0.360771, 10, 0.30, 2591, 0.30, 7616, 0.20, 4518, 0.40, 31374, 0.40, 3427, 0.20, 2866
250, 0.250000, 3.011944, 0.810223, 0.656461, 10, 0.60, 2614, 0.10, 4870, 0.30, 4518, 0.70, 31374, 0.20, 3096, 0.40, 2787
250, 0.500000, 4.721594, 0.462751, 0.214138, 10, 0.20, 2571, 0.60, 10236, 0.30, 4518, 0.80, 31374, 0.20, 3847, 0.50, 3108
250, 0.500000, 4.668199, 0.448058, 0.200756, 10, 0.30, 2573, 0.80, 10482, 0.30, 4518, 0.60, 31374, 0.30, 3882, 0.30, 3034
250, 0.500000, 4.647762, 0.347080, 0.120465, 10, 0.20, 2566, 0.90, 11605, 0.40, 4518, 0.40, 31374, 0.40, 3922, 0.40, 3123
250, 0.500000, 4.677401, 0.362967, 0.131745, 10, 0.50, 2572, 1.20, 11496, 0.40, 4518, 0.40, 31374, 0.50, 3954, 0.00, 3138
250, 0.500000, 4.437025, 0.428300, 0.183441, 10, 0.40, 2566, 0.90, 10387, 0.30, 4518, 0.90, 31374, 0.50, 3825, 0.40, 3142
250, 0.500000, 4.595834, 0.405304, 0.164271, 10, 0.50, 2572, 0.80, 10770, 0.50, 4518, 0.40, 31374, 0.40, 3859, 0.30, 3209
250, 0.500000, 4.460900, 0.532704, 0.283774, 10, 0.10, 2589, 0.40, 9353, 0.30, 4518, 0.50, 31374, 0.20, 3791, 0.40, 3095
250, 0.500000, 4.682422, 0.517683, 0.267996, 10, 0.30, 2563, 0.60, 9504, 0.00, 4518, 0.40, 31374, 0.10, 3802, 0.40, 3080
250, 0.500000, 4.675682, 0.327911, 0.107526, 10, 0.20, 2579, 0.70, 11703, 0.20, 4518, 0.60, 31374, 0.30, 3972, 0.10, 3025
250, 0.500000, 4.622300, 0.313056, 0.098004, 10, 0.20, 2578, 0.80, 11898, 0.20, 4518, 0.70, 31374, 0.40, 3883, 0.00, 2991
250, 0.750000, 4.872073, 0.095474, 0.009115, 10, 0.20, 2540, 1.10, 14645, 0.30, 4518, 0.90, 31374, 0.10, 4208, 0.60, 3214
250, 0.750000, 4.901118, 0.136484, 0.018628, 10, 0.40, 2553, 0.90, 14243, 0.20, 4518, 0.60, 31374, 0.40, 4157, 0.30, 3153
250, 0.750000, 4.859900, 0.351089, 0.123263, 10, 0.50, 2572, 0.80, 11600, 0.10, 4518, 0.90, 31374, 0.60, 4082, 0.10, 3083
250, 0.750000, 4.898091, 0.203580, 0.041445, 10, 0.50, 2555, 1.10, 13494, 0.30, 4518, 0.60, 31374, 0.60, 4199, 0.30, 3183
250, 0.750000, 4.922088, 0.058190, 0.003386, 10, 0.30, 2536, 1.10, 15058, 0.40, 4518, 0.50, 31374, 0.60, 4236, 0.40, 3249
250, 0.750000, 4.922321, 0.178454, 0.031846, 10, 0.30, 2551, 1.10, 13768, 0.50, 4518, 0.60, 31374, 0.50, 4213, 0.30, 3216
250, 0.750000, 4.936631, 0.160232, 0.025674, 10, 0.20, 2542, 0.50, 14017, 0.50, 4518, 0.20, 31374, 0.60, 4192, 0.20, 3244
250, 0.750000, 4.943992, 0.232127, 0.053883, 10, 0.20, 2555, 0.70, 13216, 0.10, 4518, 0.70, 31374, 0.40, 4154, 0.20, 3131
250, 0.750000, 4.911166, 0.184775, 0.034142, 10, 0.10, 2546, 0.80, 13678, 0.20, 4518, 0.50, 31374, 0.20, 4126, 0.50, 3126
250, 0.750000, 4.896231, 0.226119, 0.051130, 10, 0.30, 2543, 1.50, 13290, 0.40, 4518, 0.70, 31374, 0.60, 4206, 0.30, 3132
250, 0.800000, 4.954902, 0.149771, 0.022431, 10, 0.60, 2554, 1.10, 14070, 0.20, 4518, 0.70, 31374, 0.40, 4218, 0.30, 3228
250, 0.800000, 4.939626, 0.232017, 0.053832, 10, 0.50, 2535, 1.00, 13218, 0.50, 4518, 0.80, 31374, 0.60, 4205, 0.30, 3194
250, 0.800000, 4.922088, 0.194048, 0.037655, 10, 0.40, 2546, 1.10, 13652, 0.40, 4518, 0.90, 31374, 0.70, 4203, 0.30, 3196
250, 0.800000, 4.931265, 0.179046, 0.032057, 10, 0.40, 2542, 1.10, 13845, 0.30, 4518, 0.80, 31374, 0.60, 4224, 0.20, 3243
250, 0.800000, 4.952255, 0.114370, 0.013080, 10, 0.40, 2535, 1.00, 14417, 0.30, 4518, 0.90, 31374, 0.40, 4237, 0.10, 3222
250, 0.800000, 4.995186, 0.140827, 0.019832, 10, 0.00, 2533, 1.00, 14233, 0.40, 4518, 0.50, 31374, 0.20, 4291, 0.60, 3180
250, 0.800000, 4.964742, 0.235109, 0.055276, 10, 0.20, 2552, 0.90, 13290, 0.20, 4518, 0.40, 31374, 0.40, 4242, 0.30, 3231
250, 0.800000, 4.924638, 0.145001, 0.021025, 10, 0.10, 2536, 0.90, 14187, 0.10, 4518, 0.50, 31374, 0.20, 4269, 0.20, 3223
250, 0.800000, 4.997002, 0.175596, 0.030834, 10, 0.30, 2513, 0.90, 13866, 0.20, 4518, 0.70, 31374, 0.40, 4239, 0.40, 3158
250, 0.800000, 4.953884, 0.222987, 0.049723, 10, 0.30, 2549, 1.40, 13304, 0.50, 4518, 0.80, 31374, 0.60, 4133, 0.20, 3233
250, 1.000000, 4.947721, 0.004455, 0.000020, 10, 0.30, 2531, 1.70, 15668, 0.60, 4518, 0.80, 31374, 0.60, 4374, 0.50, 3109
250, 1.000000, 4.953543, -0.120497, 0.014520, 10, 0.30, 2529, 1.30, 17004, 0.40, 4518, 0.40, 31374, 0.40, 4399, 0.20, 3168
250, 1.000000, 4.943812, -0.037123, 0.001378, 10, 0.40, 2533, 1.30, 16141, 0.50, 4518, 0.60, 31374, 0.30, 4360, 0.20, 3187
250, 1.000000, 4.966798, 0.034173, 0.001168, 10, 0.10, 2546, 1.40, 15371, 0.20, 4518, 0.70, 31374, 0.50, 4344, 0.30, 3182
250, 1.000000, 4.964356, 0.000106, 0.000000, 10, 0.40, 2522, 0.70, 15740, 0.20, 4518, 0.50, 31374, 0.40, 4322, 0.20, 3239
250, 1.000000, 4.968819, 0.012461, 0.000155, 10, 0.20, 2520, 0.60, 15624, 0.20, 4518, 0.20, 31374, 0.20, 4336, 0.10, 3167
250, 1.000000, 4.845358, -0.059264, 0.003512, 10, 0.10, 2534, 0.90, 16418, 0.20, 4518, 0.60, 31374, 0.30, 4374, 0.20, 3234
250, 1.000000, 4.979176, -0.047674, 0.002273, 10, 0.20, 2525, 0.70, 16242, 0.30, 4518, 0.40, 31374, 0.50, 4373, 0.20, 3170
250, 1.000000, 4.926443, -0.075569, 0.005711, 10, 0.30, 2512, 0.40, 16539, 0.30, 4518, 0.30, 31374, 0.30, 4370, 0.10, 3236
250, 1.000000, 4.966449, -0.110326, 0.012172, 10, 0.50, 2513, 0.60, 16933, 0.30, 4518, 0.30, 31374, 0.30, 4383, 0.20, 3236
500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.40, 5829, 0.00, 499, 0.50, 10020, 1.50, 125249, 0.30, 4533, 0.60, 5572
500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.60, 5843, 0.20, 499, 0.40, 10020, 1.40, 125249, 0.50, 4499, 0.60, 5572
500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.40, 5818, 0.00, 499, 1.00, 10020, 1.60, 125249, 0.50, 4497, 0.50, 5572
500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.90, 5828, 0.20, 499, 0.40, 10020, 2.40, 125249, 0.50, 4535, 0.50, 5572
500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.90, 5823, 0.10, 499, 0.60, 10020, 2.10, 125249, 0.50, 4491, 0.50, 5572
500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.90, 5835, 0.10, 499, 1.10, 10020, 2.40, 125249, 0.60, 4559, 0.60, 5572
500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.90, 5842, 0.00, 499, 0.60, 10020, 2.60, 125249, 0.40, 4501, 0.60, 5572
500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.90, 5826, 0.10, 499, 0.70, 10020, 2.00, 125249, 0.40, 4525, 0.60, 5572
500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.60, 5840, 0.00, 499, 0.70, 10020, 1.60, 125249, 0.20, 4509, 0.30, 5572
500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 0.50, 5845, 0.00, 499, 0.40, 10020, 1.40, 125249, 0.10, 4527, 0.50, 5572
500, 0.100000, 2.357072, 0.881765, 0.777510, 10, 0.40, 5784, 0.60, 12082, 0.50, 10020, 1.20, 125249, 0.10, 6146, 0.30, 6195
500, 0.100000, 2.382200, 0.853318, 0.728151, 10, 0.50, 5773, 0.60, 13465, 0.80, 10020, 1.60, 125249, 0.70, 6202, 0.60, 6179
500, 0.100000, 2.171658, 0.861774, 0.742655, 10, 0.50, 5793, 0.70, 12269, 0.40, 10020, 1.30, 125249, 0.40, 6211, 0.50, 6169
500, 0.100000, 1.903934, 0.892416, 0.796405, 10, 0.40, 5799, 0.60, 10111, 0.60, 10020, 1.30, 125249, 0.40, 5758, 0.50, 6154
500, 0.100000, 2.202168, 0.840672, 0.706730, 10, 0.50, 5792, 0.60, 13412, 0.40, 10020, 1.10, 125249, 0.40, 5903, 0.50, 6182
500, 0.100000, 2.017199, 0.872261, 0.760839, 10, 0.80, 5805, 0.40, 11839, 0.50, 10020, 1.20, 125249, 0.60, 5821, 0.20, 6118
500, 0.100000, 1.696880, 0.900130, 0.810233, 10, 0.70, 5813, 0.60, 9470, 0.70, 10020, 1.80, 125249, 0.70, 5598, 0.60, 6024
500, 0.100000, 2.609729, 0.851216, 0.724569, 10, 0.40, 5776, 0.80, 14474, 0.60, 10020, 1.30, 125249, 0.70, 6293, 0.50, 6309
500, 0.100000, 1.837787, 0.861666, 0.742468, 10, 0.50, 5785, 0.60, 11682, 0.70, 10020, 1.50, 125249, 0.50, 5673, 0.30, 6056
500, 0.100000, 1.885813, 0.898352, 0.807036, 10, 0.20, 5797, 0.60, 9068, 0.50, 10020, 1.20, 125249, 0.10, 5706, 0.30, 6023
500, 0.250000, 3.685348, 0.757622, 0.573991, 10, 0.60, 5751, 1.00, 21822, 0.50, 10020, 1.20, 125249, 0.50, 7000, 0.50, 6621
500, 0.250000, 3.857544, 0.651934, 0.425017, 10, 0.70, 5724, 1.40, 27710, 0.70, 10020, 1.40, 125249, 0.50, 7429, 0.50, 6725
500, 0.250000, 3.413420, 0.788142, 0.621168, 10, 0.80, 5763, 0.90, 19868, 0.40, 10020, 1.30, 125249, 0.50, 6954, 0.60, 6522
500, 0.250000, 3.714930, 0.751743, 0.565117, 10, 0.50, 5736, 1.00, 22455, 0.60, 10020, 1.20, 125249, 0.60, 7088, 0.40, 6658
500, 0.250000, 3.743349, 0.716065, 0.512749, 10, 0.60, 5733, 0.90, 23179, 0.60, 10020, 1.40, 125249, 0.40, 7003, 0.30, 6600
500, 0.250000, 3.937302, 0.692064, 0.478952, 10, 0.80, 5720, 1.90, 26087, 0.50, 10020, 2.00, 125249, 0.80, 7341, 0.80, 6750
500, 0.250000, 3.942887, 0.665357, 0.442701, 10, 0.80, 5739, 1.60, 27289, 0.70, 10020, 1.60, 125249, 0.60, 7190, 0.60, 6728
500, 0.250000, 3.575527, 0.747715, 0.559078, 10, 0.60, 5760, 1.20, 21660, 0.50, 10020, 1.20, 125249, 0.40, 7031, 0.40, 6702
500, 0.250000, 3.633273, 0.759130, 0.576278, 10, 0.50, 5746, 0.90, 21635, 0.30, 10020, 1.40, 125249, 0.30, 6934, 0.80, 6547
500, 0.250000, 3.762120, 0.698292, 0.487612, 10, 0.20, 5743, 1.00, 24313, 0.40, 10020, 1.40, 125249, 0.40, 7181, 0.50, 6728
500, 0.500000, 5.310382, 0.455085, 0.207102, 10, 0.50, 5658, 1.90, 41003, 0.40, 10020, 1.20, 125249, 0.50, 8750, 0.10, 7224
500, 0.500000, 5.340674, 0.385470, 0.148587, 10, 0.50, 5637, 2.30, 44093, 0.40, 10020, 1.70, 125249, 0.80, 8832, 0.40, 7166
500, 0.500000, 5.277898, 0.360583, 0.130020, 10, 0.60, 5671, 2.00, 45165, 0.50, 10020, 1.30, 125249, 0.70, 8834, 0.60, 7228
